time,feature,component,id,parameter,value
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000005
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
1,flow,node,16,real_power,3.5
1,flow,node,17,real_power,-12.0
1,flow,node,18,real_power,-12.0
1,flow,node,19,real_power,-12.0
1,flow,node,20,real_power,-12.0
1,flow,node,1,real_power,0.0
1,flow,node,2,real_power,0.0
1,flow,node,3,real_power,0.0
1,flow,node,4,real_power,0.0
1,flow,node,6,real_power,0.0
1,flow,node,8,real_power,0.0
1,flow,node,5,real_power,0.0
1,flow,node,7,real_power,0.0
1,flow,node,9,real_power,0.0
1,flow,node,10,real_power,0.0
1,flow,node,11,real_power,0.0
1,flow,node,12,real_power,23.200000000000003
1,flow,node,13,real_power,12.0
1,flow,node,16,real_power,15.5
1,flow,node,14,real_power,0.0
1,flow,node,15,real_power,0.0
1,flow,node,18,real_power,0.0
1,flow,node,19,real_power,0.0
1,flow,node,17,real_power,0.0
1,flow,node,1,real_power,12.0
1,flow,node,2,real_power,12.0
1,flow,node,3,real_power,12.0
1,flow,node,4,real_power,12.0
1,flow,node,6,real_power,12.0
1,flow,node,8,real_power,12.0
1,flow,node,5,real_power,12.0
1,flow,node,7,real_power,12.0
1,flow,node,9,real_power,12.0
1,flow,node,10,real_power,12.0
1,flow,node,11,real_power,12.0
1,flow,node,12,real_power,35.2
1,flow,node,13,real_power,24.0
1,flow,node,16,real_power,27.5
1,flow,node,14,real_power,12.0
1,flow,node,15,real_power,12.0
1,flow,node,18,real_power,12.0
1,flow,node,19,real_power,12.0
1,flow,node,17,real_power,12.0
1,flow,node,1,real_power,-12.0
1,flow,node,2,real_power,-12.0
1,flow,node,3,real_power,-12.0
1,flow,node,4,real_power,-12.0
1,flow,node,5,real_power,-12.0
1,flow,node,6,real_power,-12.0
1,flow,node,7,real_power,-12.0
1,flow,node,8,real_power,-12.0
1,flow,node,9,real_power,-12.0
1,flow,node,10,real_power,-12.0
1,flow,node,11,real_power,-12.0
1,flow,node,12,real_power,11.200000000000003
1,flow,node,13,real_power,0.0
1,flow,node,14,real_power,-12.0
1,flow,node,15,real_power,-12.0
